,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex,Ra_ex,M_Co,Cn_Co,E corr (V)
845,25.277379777,1.7730726,650.5629,1108.4424000000001,922.7803,1380.6507,32.79666,4.998721000000001,8.65293,130.10399999999998,1009.5345,24.740094556514997,158.1983,2.4612510000000003e-05,1.6190460000000002,1.40218611e-05,260.1833,2.4927499999999996,44.714800000000004,16.9234,44.7967,2.0033,1.3042900000000002,0.4368,733.74431,1443.0013000000001,7656.74533,22738560.0,4.902299999999012e-08,145.03449999999998,141.1917,320.52124,320.52124,525.8780800000001,193.4374,0.143962,0.00011973000000000001,12.3747,7.9859,118.42739643985865,0.1752300220391148,656.045191706411,50828.770275298506,664.517733912539,50834.48505881958,5.346645413648759,0.02541839241506108,0.05256914210378997,667.2527366336001,6145.757080348275,0.05267431130000616,195.05834095361902,1.4594531192497096e-12,0.17111633902866366,6.711910421544797e-13,96.23178727321904,5.241006875000612e-05,2.622762276783999,0.08356818407599992,0.5940105504189996,0.009050798419000002,0.00041199592810999897,20.775052456704003,363.7776474975094,1345.0892380850987,312504.62962160836,4133763004866.56,2.8886540328660017e-15,22.71979179827502,39.445972278219,29.40684031810099,29.40684031810099,4336.71346514259,0.3156008555960037,0.7169638518894125,4.364215480859e-08,18.260613629738998,0.009554853451000002,0,0.0,0,0.619990257295957,-1.784
515,25.074290219999998,1.8476899999999998,649.52295,1092.1100000000001,922.5252,1365.1100000000001,32.801050000000004,5.007895,8.702250000000001,128.325,1007.815,24.807366215379997,158.63850000000002,2.48655e-05,1.68062,1.38784475e-05,261.96,2.5175,45.75,17.905,46.71,2.01,1.3163,0.0,740.1285,1455.2305,7651.780999999999,22798100.0,5.2004999999990347e-08,145.035,140.705,322.97479999999996,322.97479999999996,522.53485,194.115,0.14474,0.00014774999999999999,12.334999999999999,8.174999999999999,29.40744385594203,0.5899712838999999,2572.5987367975,5212.0879,2571.5641009600004,5212.0879,1.1892943975,0.006416323974999996,0.12858243749999998,43.42937500000001,7306.2907749999995,0.01633420709826591,138.12276775,4.811597499999998e-13,0.4588772956,5.581089559937499e-13,363.19840000000005,0.06094375,36.93750000000001,62.365975,173.6559,0.019900000000000004,0.0019823099999999984,0.0,423.0785377499996,1194.4104197499992,322129.68723899993,3003558390000.0,1.2044974975000159e-14,1.413775,5.347975,1666.5991069600002,1666.5991069600002,693.4669559774999,2.631775,0.8855399524,3.369574375e-07,5.592774999999999,1.5943749999999999,0,0.0,1,0.0,-1.57
105,25.68609749616,1.88281796,651.8669722,1098.96814,924.8602767000001,1371.96814,33.040909600000006,5.02716332,8.6918494,128.81829999999997,995.552408,24.82144176325864,159.140378,2.4850499e-05,1.7122891600000003,1.4080141204000001e-05,261.19316,2.5031800000000004,45.38226999999999,17.909594,46.67404999999999,2.01058,1.3126247,0.06567619999999999,738.355808,1451.163964,7567.568332999999,22873436.8,5.2160849999990496e-08,145.98859999999996,141.26865,327.41962490000003,327.41962490000003,523.2049641,194.73325,0.16178951000000003,0.0001576372,12.62427,8.245999999999999,45.795540220099085,0.7926286670814384,3728.8287934764276,8757.2074849404,3728.7357686064374,8757.2074849404,3.2168721126278412,0.01954089674657758,0.15782203371963996,61.52692510999999,12737.715300601536,0.023236145695552966,191.11844061711602,8.322741509989998e-13,0.6311528471064946,3.5307110122652303e-12,722.9577092144001,0.0741686376,58.6317596471,70.37872635516399,217.2104065975,0.021348063599999998,0.004803863949909998,2.15356147075356,1059.1952120671363,3634.2546258067023,570540.6659905011,4193089772405.76,1.2397668697277664e-14,48.23351004,32.174417177500004,2819.9525432943005,2819.9525432943005,781.919050062711,21.412534437499996,0.92085999438396,3.4867099717616006e-07,9.0049569671,2.2709840000000003,0,0.0,0,0.148,-1.51
872,24.703610617719995,1.755020441,655.63418663,1104.464048,928.61411678,1377.4640479999998,32.733393340000006,5.002767189,8.74713596,129.60692899999998,1015.32952,24.79768534424656,159.160895,2.46990859e-05,1.6008439660000002,1.4021778734999999e-05,262.12930100000005,2.51699275,45.004958,17.0578046,45.102883999999996,2.007758,1.30993477,0.28632783,736.9085649,1449.1512228000001,7694.3867623999995,22860263.744,2.262240399999901e-07,145.376096,141.27245,321.4612799099999,321.4612799099999,521.52987201,194.02958399999997,0.07126212399999998,0.00010328409999999999,12.167084000000001,8.007743,25.779900458426074,0.04776858389716553,4796.67727559523,31381.029993453703,4799.684507868924,31381.029993453696,0.985665822243644,0.008018939332038275,1.2884222236748784,400.45009418895904,3225.2403165696,0.03343844297093909,120.92521579897502,1.53687489442119e-12,0.04578314981339084,2.575515019787999e-13,723.8985762513989,0.047181933947437506,2.541423418236,0.61792826821884,2.3188468825440003,0.010325813436,0.0004404216450470999,19.77447925886749,119.92632297248807,468.57187866476033,211307.39776188595,3031215736135.103,4.5103984335086094e-11,27.354827798784,14.7956829975,69.68651454053041,69.68651454053041,90.11371519971848,1.295206786944,0.014206608043008627,1.8526970871900003e-09,4.484260936944,0.025773045951,400,25.0,0,0.619990257295957,-1.437
285,26.64537046714,2.00559727,651.9773889999999,1229.7912499999998,924.994474,1502.79125,32.782830700000005,4.99256788,8.871469,143.99772999999996,987.18082,24.813202847212555,164.423912,2.4627321e-05,1.8229252400000002,1.355369818e-05,263.15389,2.5235702000000004,48.55949,18.689369999999997,49.095530000000004,2.10885,1.3443542,4.453,724.20321,1487.3258669999998,7122.564477,24018066.2,5.5422939999991464e-08,143.32055,139.26818999999998,329.7408024,329.7408024,530.3446258,196.71233999999995,55.18405973,0.046787184,12.95928,8.2153,180.04266255502586,0.9898745845785469,3751.161397952679,180114.5891534375,3749.9967721233243,180114.5891534375,16.117988784137506,0.09154328413230557,0.440718832039,2344.2227448471003,15385.410364127598,0.2321269715597163,808.1645020162559,2.220869862959e-12,0.8458970113309425,2.295126445569688e-12,792.9230678679,0.050825133671959996,106.5790009399,48.75713900310001,188.8115240191,0.10272167749999998,0.009932952942360001,172.922041,3146.6074174959003,14190.80109959831,2604032.0466936165,26699374696417.56,1.4319152381756598e-14,147.1678776975,72.10154412390001,1590.1801780401538,1590.1801780401538,42884.12535717198,91.61267172439999,321732.5583389728,0.20399529125810012,29.4943218816,2.03514591,0,0.0,0,0.899685110211426,-1.4364
356,26.3928,1.86388,647.9305999999999,1092.18,920.9336,1365.1799999999998,33.2358,5.035219999999999,8.658999999999999,127.99999999999999,992.9599999999999,24.832524799999998,156.7,2.4862e-05,1.69954,1.42741e-05,261.17999999999995,2.4799999999999995,45.519999999999996,17.302,45.67999999999999,2.0,1.3095999999999999,0.10060000000000001,737.3100000000001,1448.622,7582.812,22574000.0,4.6019999999990594e-08,146.42,141.7,325.602,325.602,522.3002,194.61999999999998,0.10647999999999999,0.000117,12.879999999999999,8.2,109.55998816000002,0.5836995855999999,1380.6260016400001,2370.3076,1379.2560390400006,2370.3076,8.758480359999998,0.03619637159999999,0.044568999999999956,3.24,17625.318399999996,0.04962186205696004,333.61,6.851559999999996e-13,0.4963680484000001,7.856365049999998e-12,633.6676,0.0196,12.249600000000001,15.804996,95.7376,0.0,0.00490384,0.49589764000000003,1277.4265,4580.582116,540124.1510559999,5220324000000.0,1.48339600000044e-16,107.6836,65.05,1691.2618560000003,1691.2618560000003,165.26047395999993,18.8356,0.0454722496,6.961e-09,19.2256,1.9600000000000002,0,0.0,1,0.0,-1.8219
403,26.99609514,1.8858400000000002,685.4527999999999,1237.3600000000001,958.4588000000001,1510.3600000000001,32.964400000000005,5.018560000000001,8.888,144.68,986.48,24.84322204496,157.28000000000003,2.4164e-05,1.72188,1.406012e-05,272.52000000000004,2.6100000000000003,46.08,17.72,46.76,2.08,1.3184,2.884,725.7840000000001,1454.512,7303.076,22752000.0,6.43199999999908e-08,146.6,142.16,326.05240000000003,326.05240000000003,518.514,195.24,0.11848,0.0013155999999999999,13.120000000000001,8.040000000000001,159.97530242937165,0.31415133440000015,29442.39906816,263367.6704,29442.09833856,263367.6704,6.180920639999997,0.045759206399999974,0.4162560000000002,3350.9375999999997,20266.0096,0.1196631546954289,1035.5616,7.776704e-12,0.2881897856,2.023271545600001e-12,4155.609600000001,0.2404,37.9136,5.961600000000001,36.3424,0.0736,0.003853440000000002,98.978944,1643.022144000001,8274.848256000001,2134331.3666239996,26916096000000.0,1.0667097600000376e-14,206.16,110.6944,332.90817024,332.90817024,640.9395360000001,36.9024,0.05732152960000001,3.4292320639999994e-05,27.9456,0.038400000000000004,0,0.0,0,0.619990257295957,-1.5192
484,24.3360478466,1.7491591999999998,650.1197119999999,1106.5764,923.121452,1379.5764,32.619308,4.9926872,8.723199999999999,129.914,1018.6543999999999,24.7864624453264,160.87,2.4780279999999996e-05,1.5931756,1.3937669599999999e-05,259.82599999999996,2.5029,45.35959999999999,17.1044,45.28999999999999,2.0116,1.31348,0.493,735.84168,1454.9456,7674.840359999999,23174000.0,4.3791199999990116e-08,144.68679999999998,140.768,321.914516,321.914516,519.732892,194.3596,0.064972,0.00044683999999999994,12.0116,8.0,0.08213678798849694,0.010610622655360004,1.2210968770560118,23412.89856304,1.2568518516960066,23412.89856304,0.21895436113600006,0.002405036556160002,0.045861759999999994,312.146604,154.27896064,0.001832537341013961,64.4931,3.3135121600000024e-14,0.007173707964639999,1.828971116358401e-13,2.579724,0.0007165899999999999,11.018287839999998,0.9287006399999999,7.165899999999999,0.011465439999999999,0.0010318896000000002,20.709450999999994,294.24951077760016,1535.86448064,285250.3604150703,2579724000000.0,3.714802559995871e-18,8.358305759999999,4.586176,80.91940772574397,80.91940772574397,154.62495207633611,11.01828784,0.0003313512160000001,1.0250218014399997e-05,0.011465439999999999,0.0,0,0.0,1,0.0,-1.777
61,27.582181499999997,2.0380473,634.418447,1113.2903000000001,907.3966819999999,1386.2903,33.19985900000001,5.0349417,8.65206,130.8668,981.8171,24.826678049,156.7718,2.4920999999999997e-05,1.8663056000000005,1.38534955e-05,261.7956,2.4841500000000005,46.177,17.959600000000002,47.35379999999999,2.0399000000000003,1.3350270000000002,2.14172,743.25543,1460.2175,7498.305800000001,22501632.8,2.222537999999909e-07,144.8652,140.2606,319.12742299999996,324.10923499999996,521.4997230000001,193.0183,0.11226939999999999,0.00011851,13.3719,8.549,220.0708134485577,1.54598292926271,5353.394301518191,46003.34802591,5352.035092150877,46003.348025909996,5.234858830119,0.02756313170110998,1.3591542564000003,526.53745776,25229.41524759,0.0447992514210235,215.07872476,1.5787989999999995e-12,1.36774489380864,9.2059637637975e-13,1751.91862064,0.029823777500000002,26.287070999999997,23.41976784,137.05262555999997,0.07910799,0.011863079270999995,227.5522314416,1008.3632425150993,2814.3743137499982,943374.3735543599,5169024345164.16,4.4405631706585566e-11,1.15642896,13.083487639999998,141.15628214907096,1427.1280629247747,207.9745697932708,52.842965109999994,0.050455914623640005,7.7768799e-09,37.32339039,5.188599,0,0.0,0,0.142,-1.56
414,25.5735861585,1.978648,645.94791,1258.7,918.96951,1531.7,32.34731,4.957739,8.91095,147.75799999999998,991.428,24.755981327284,168.155,2.4718499999999997e-05,1.794389,1.3389705e-05,261.68100000000004,2.53025,49.32599999999999,18.687,49.474,2.121,1.35412,5.1425,722.1959000000002,1501.4858,7039.470999999999,24677000.0,4.2166999999991665e-08,141.664,138.143,329.85285999999996,329.85285999999996,506.42107,197.75099999999998,0.107421,0.00372825,12.535,8.23,38.06209539284205,0.725244156096,1218.1450377319004,219397.51799999998,1217.1072344599006,219397.51799999998,4.0530728639000015,0.033748958879000014,0.48141759749999996,2905.709436,9998.568815999999,0.025746137675303957,650.9209750000001,1.01372775e-12,0.6032283776790002,2.1129081759750007e-12,555.7912389999999,0.0066474375,111.941724,22.503031,146.89532400000002,0.106359,0.0116022256,192.11094375000002,3519.5445931900013,15466.321998359997,2879586.451238999,25240671000000.0,4.101911099997634e-17,77.287104,48.540550999999994,842.7306762203998,842.7306762203998,1432.9732561551014,102.210999,0.026257161759000003,9.50156694375e-05,7.286775,2.2470999999999997,0,0.0,0,0.619990257295957,-1.525
13,26.0523601968,1.9715521999999999,641.884977,1084.6515,914.891112,1357.6515,33.03499,5.0249575,8.654685,127.83429999999998,992.961,24.8180255967672,158.02893999999998,2.5014039999999997e-05,1.7975326,1.37719908e-05,266.07599999999996,2.5077,46.1875,18.29,47.9133,2.0044,1.324434,0.0,744.5549500000001,1462.3865999999998,7563.335929999999,22705364.0,4.8036699999990834e-08,144.91249999999997,140.2185,319.96767700000004,319.96767700000004,520.814614,194.05059999999997,0.1345347,0.000136445,12.7648,8.42,68.01584085149211,1.21126378627516,2888.0832165194715,3415.34384775,2885.355803563457,3415.34384775,3.1512873199,0.01703539489374999,0.11703680077499996,21.90624351,16249.232278999998,0.017971838246674043,112.5845604764,1.1679728783999997e-12,1.01312214833724,1.00470978976536e-12,917.047024,0.02689071,36.52734375,49.3241,205.34458311000003,0.008780640000000001,0.004646419643999997,0.0,1117.9265334974991,3137.287822439998,637556.6844720349,2487491307504.0,5.3194067531100865e-15,0.9236437500000001,14.162957749999999,835.8727016536708,835.8727016536708,329.89205785100404,1.16123964,0.4243453505959101,1.54882011975e-07,13.038480959999998,3.9686,0,0.0,0,0.148,-1.559
107,25.68343169376,1.8839492099999997,652.1034002000001,1099.2862400000001,925.0976702,1372.2862400000001,33.035690100000004,5.026774810000001,8.693943500000001,128.85113,995.6037319999999,24.821756705333044,159.080018,2.4848847000000004e-05,1.7129675400000002,1.4074808096e-05,261.1672300000001,2.5048125000000003,45.41618,17.94807,46.72925999999999,2.01135,1.3127370999999999,0.06509350000000001,738.353811,1451.220559,7567.556826999999,22864569.8,5.2779069999990486e-08,145.98062,141.26129999999998,327.58583130000005,327.58583130000005,523.3397374000001,194.73343000000003,0.16671583,0.00016073499999999998,12.62263,8.245700000000001,45.633503796338815,0.7989949967903759,3848.2170629386405,9091.909286662401,3848.001973632033,9091.909286662401,3.176070497761991,0.019286547939463883,0.16450827380774996,64.8717277231,12715.947716472176,0.023992538414946495,199.81617971967603,8.264224705909998e-13,0.6330417032663485,3.5005278584950546e-12,720.4206041271,0.07888121484375,60.5580542076,74.3763212751,225.3507398524,0.0228411775,0.004767927283589999,2.1855796312577502,1045.9453670762791,3590.6601020275175,572512.7541555921,4380429936927.96,1.3354307679935276e-14,47.6038044156,31.71790231,2929.5415856849404,2929.5415856849404,832.1121612530412,21.3277304351,0.9895138926174113,3.7514862977499997e-07,8.967921883099999,2.25813151,0,0.0,0,0.148,-1.5
284,25.4301707938,1.9462124,647.3738799999999,1222.3167,920.39098,1495.3166999999999,32.437281000000006,4.968131399999999,8.868649999999999,143.48639999999997,995.5363,24.7676377948052,165.99109,2.474293e-05,1.7654962,1.3500753849999998e-05,261.52119999999996,2.52945,48.5415,18.5411,48.870099999999994,2.0974,1.345408,3.995,725.9805200000001,1490.85511,7178.21941,24251954.0,4.525319999999135e-08,142.4292,138.7366,328.71746699999994,328.71746699999994,510.265069,196.9531,0.12222290000000001,0.00293354,12.476099999999999,8.2085,34.74575762292589,0.68312631328624,1669.3103373456004,176716.75460111,1668.3106272396005,176716.75460111,3.347345597039001,0.02751130953404001,0.41843217749999995,2335.3302150399995,9152.42908231,0.025066567730998295,564.2888336119,8.679400151000001e-13,0.55548238858556,1.806678581935178e-12,487.87915055999997,0.025832697499999998,99.85427775,36.79431079,162.94762599,0.09131324,0.009616193536,153.82747500000002,2844.974820529601,12582.464453887898,2369535.5476062517,21154080661884.0,4.149316689760027e-15,62.53218736,39.70382044,1215.1599298339108,1215.1599298339108,1397.6210051952398,82.51250039,0.31858751541558994,7.612634906840001e-05,6.63462879,1.99902775,0,0.0,0,0.899685110211426,-1.4872
143,24.908993465,1.8497100000000002,651.69645,1221.635,924.7107,1494.635,32.4107,4.967455,8.871649999999999,143.07500000000002,1002.51,24.76298185236,166.95,2.4648999999999997e-05,1.6780599999999999,1.3719135e-05,258.48,2.515,47.635,17.844,47.315,2.09,1.3356000000000001,3.8486999999999996,722.6465000000002,1482.0,7236.0875,24380000.0,4.2354999999991e-08,143.04500000000002,139.455,330.60765,330.60765,510.87390000000005,197.1,0.08715500000000001,0.00279595,12.26,8.05,11.203592560015698,0.21707229590000005,640.9293778975002,168175.721775,640.8158985100001,168175.721775,2.8485565100000008,0.025563607975000003,0.3399047775,2230.689375,4415.4699,0.017736250281984573,481.9475,4.4559900000000017e-13,0.17218934639999997,2.8917107067750006e-12,219.9496,0.011025,90.51177500000001,10.879264,76.985775,0.0819,0.008983640000000001,147.80617730999995,2444.1982877500013,12407.744699999997,2148078.4230937497,18885600000000.0,2.8578974999973875e-17,85.84297500000001,47.667975,1122.5158649775,1122.5158649775,1127.334419790001,86.49,0.008741270975,7.31944950975e-05,2.2824000000000004,0.4975,0,0.0,0,0.875,-1.603
320,24.510374999999996,1.76501,648.84765,1089.085,921.8484,1362.085,32.714800000000004,5.001295000000001,8.693249999999999,127.955,1016.84,24.7939817,159.79999999999998,2.4826999999999998e-05,1.6089300000000002,1.3959865e-05,260.76,2.5,45.125,17.13,45.315,2.0,1.3117,0.0,738.5435000000001,1452.113,7713.2015,22970000.0,4.4074999999990096e-08,144.985,140.905,320.66775,320.66775,520.948,194.0,0.06818500000000001,0.00010225,12.09,8.05,8.393599234374998,0.1451784799,264.25419397750005,166.607775,263.9103294400001,166.607775,0.3994009600000001,0.0021605479749999988,0.009066937499999995,0.402975,1987.1344,0.0016525347831099903,7.96,1.4507099999999995e-13,0.12367947510000003,1.15917146775e-13,114.9424,0.0,3.109375,3.3631,19.745775000000002,0.0,0.0005751099999999996,0.0,141.58695774999987,397.31723099999977,75658.10894774999,179100000000.0,1.1193750000029849e-18,0.04477500000000001,1.795975,14.749892437499994,14.749892437499994,3.467376000000009,0.0,0.005349960775000002,1.0074375e-09,1.6118999999999999,0.4975,0,0.0,0,0.619990257295957,-1.72
880,24.307726968605003,1.738267797,650.00411609,1090.204493,923.00183904,1363.2044930000002,32.66972051,4.997960374000001,8.700546999999998,128.021047,1019.9639210000001,24.791062841316524,160.006346,2.4799416000000002e-05,1.5842458840000002,1.39835477302e-05,260.000592,2.50005,45.004501000000005,17.001475,45.004099999999994,2.000199,1.3100584200000003,0.0083466,737.6813865,1450.7521058000002,7731.9124901000005,23001442.5,4.400595199999e-08,144.99623000000003,140.997286,320.95357162,320.95357162,521.07817834,194.00351,0.06316259900000001,0.0001039315,12.001090999999999,8.00027,0.22409608501992512,0.0008914802677667911,2.614557898503112,284.398035612951,2.9332557281318783,284.398035612951,0.006418171185339902,4.615369778012402e-05,0.003591700791,3.874390023791,18.272765305759,3.175260113190051e-05,1.175661728284,5.2753189440000006e-15,0.000858489043058544,2.6974566711880092e-15,0.830237649536,2.2872499999999998e-05,0.19801674099899996,0.024658824375,0.17963319,0.000336960399,2.5731387103599993e-05,0.52987435426844,3.5492750476177513,18.255359865606355,3953.222912287401,39237669193.75,2.9597165736961186e-18,0.09813178709999999,0.05324063420399999,1.1983600753305752,1.1983600753305752,10.327941187354842,0.14679367989999997,0.000737600524565199,1.1628259330774997e-07,0.03613580971899999,0.0026999271,200,15.0,0,0.619990257295957,-1.7004
460,25.979546,1.953704,641.1651999999999,1083.468,914.1711999999999,1356.4679999999998,33.04624,5.025836000000001,8.645679999999999,127.694,993.9419999999999,24.815149836,158.48000000000002,2.5010999999999998e-05,1.7830279999999998,1.3814666e-05,265.894,2.4985,45.943999999999996,18.020799999999998,47.47,2.0,1.32298,0.00474,744.1522,1461.3934000000002,7571.0714,22772000.0,4.4579999999990795e-08,144.978,140.31,319.2378,319.2378,520.09952,194.06199999999998,0.105214,0.00011854,12.735999999999997,8.4,65.17969575188398,1.1208066323839998,2120.3311449600005,1607.364976,2117.6723865600006,1607.364976,3.2288402624000008,0.01768568510399999,0.07000053759999997,4.604364,15600.582636,0.013204560296221031,64.8896,1.1343789999999995e-12,0.9548805672160001,1.1852594144439999e-12,906.7187640000001,0.0011227499999999998,25.676864000000002,26.18228736,153.9091,0.0,0.0046477195999999965,0.011211332400000001,1140.505535159999,3266.5777764399977,598090.78344204,1460016000000.0,8.863600000023072e-18,5.161516,16.413899999999998,228.88743516,228.88743516,29.76869416960007,1.9181560000000002,0.041502116204,7.902068400000002e-09,12.546304,3.8400000000000003,0,0.0,1,0.0,-1.64
