,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,EL
498,26.83194,2.00246,644.2365,1092.67,917.2440000000001,1365.67,33.385600000000004,5.05309,8.627699999999999,128.36,976.73,24.83486054,159.20000000000002,2.4995e-05,1.82712,1.409884e-05,264.81,2.4775000000000005,45.41,18.012,47.4,2.0,1.3177,0.0711,741.6980000000001,1455.671,7453.106,22880000.0,4.4449999999991e-08,146.32,141.1,325.35450000000003,325.35450000000003,520.8928000000001,194.93,0.12586000000000003,0.00013060000000000003,13.14,8.5,85.43598135639998,1.3902014284,3728.523112750001,6324.401099999999,3725.1535840000015,6324.401099999999,5.888988640000002,0.035018461899999964,0.08666570999999995,25.790399999999998,22638.5371,0.022137051176628356,127.35999999999999,1.6074749999999995e-12,1.1851755456000004,5.3808520943999994e-12,1391.5339,0.016368749999999998,54.6019,35.540656,211.44000000000003,0.0,0.008603709999999997,0.16345179,2063.232796,6764.669858999997,920832.962364,2865600000000.0,1.40475000000291e-17,70.73760000000001,54.79,1826.64461475,1826.64461475,77.58748416000006,27.9651,0.053857740400000007,1.1375640000000001e-08,16.8204,4.75,290,12.0,0.1,10.3
122,24.1100277202,1.7133863000000003,626.03021,1197.6246,899.0477750000002,1470.6246,32.457913000000005,4.9713118000000005,8.30975,139.3769,1226.7510000000002,24.811116387684805,152.8233,2.633836e-05,1.5643948000000003,1.38926464e-05,245.7082,2.3887899999999997,42.839000000000006,16.31228,42.573809999999995,1.9607,1.2880070000000001,7.054080000000001,711.2325300000001,1970.1220800000003,7834.28511,21971920.0,5.807379999999136e-08,147.44520000000003,140.22390000000001,326.885086,326.885086,503.74738400000007,197.9817,6.3269361,0.002907596,11.7619,7.492000000000001,107.63822940808413,0.29863706807231005,33688.1710290759,152276.02927484002,33676.72615701937,152276.02927484002,4.289710594430999,0.03551639078076002,2.9618019374999998,1929.24564639,539329.598799,0.06054050166631435,1003.8930771100001,4.1135428510400007e-11,0.25575291333296,1.2224598139670407e-12,6539.35405276,0.4280263359,125.31407900000002,17.8651772016,160.7110810839,0.13495551,0.011873757951000007,332.2148233536,4574.931400799101,2741018.246918475,2823035.2842152882,26889787513600.004,5.398653353560243e-15,144.93799696000002,72.51216879,287.384703812604,287.384703812604,2688.495486396545,119.88476511000002,403.1105770168169,6.038487364078401e-05,21.23500839,2.9257359999999997,0,0.0,2.0,19.0
878,25.61526306588,1.9163493140000003,654.5383683000001,1240.545396,927.5558088000001,1513.545396,32.49151812,4.968919067000001,9.082998400000001,145.416113,992.1644120000001,24.7468269424324,166.462408,2.4531952600000003e-05,1.7424138980000001,1.3687025856e-05,262.106744,2.5364145,48.17358900000001,18.159781000000002,47.923568,2.1075620000000006,1.34194049,4.8295049,723.2445641999999,1485.0637092,7142.2267929,24204421.411999997,1.4052252579999914e-06,142.924178,139.260752,332.01815175,332.01815175,511.44892243000004,197.418729,0.110769059,0.00289970736,12.559982,8.143550000000001,58.13760253396238,0.5217145990697294,4431.659551752555,200860.15165720318,4431.540742921842,200860.15165720318,7.326544330311667,0.061865472168849515,9.57650137859744,2685.703570971231,10021.863014694256,0.15957691985521086,577.328384841536,3.93787547135324e-12,0.44250673026844556,3.498010867585468e-12,1302.130059718464,0.09732010918974998,114.512567859079,17.721797832039,113.028044149376,0.109010416156,0.0120677153985599,247.38152877787599,2944.4562547320797,13948.520637497835,2467744.97636685,24423915596763.926,3.411403123438209e-10,102.33955102431601,68.334854394496,1490.881084702472,1490.881084702472,1845.526073492944,94.649489024559,0.12435265931925452,7.549362630296183e-05,10.159888159676003,1.3928433974999999,360,30.0,1.0,31.2
782,27.662257764,2.09021654,654.3479320000001,1124.72282,927.3560919999999,1397.7228200000002,33.328813399999994,5.048093360000001,8.726513999999998,132.95576,973.1036400000002,24.845381823472003,155.40074,2.4822461999999998e-05,1.90957328,1.3789967060000002e-05,274.24980000000005,2.54295,46.2857,18.608079999999998,48.770360000000004,2.0227600000000003,1.3275636,0.572698,744.7353520000001,1461.9250140000001,7423.052973999999,22312732.0,5.301567999999126e-08,145.95438000000001,140.72451999999998,318.49861079999994,318.49861079999994,520.2112076000001,194.0,0.13420518,0.0001332888,13.448640000000001,8.56676,153.90809252942663,1.6772508679704283,19874.489884283375,121070.3637512476,19870.658813047536,121070.36375124761,5.7529460459804405,0.03365431000391038,1.027203207804,1856.5095628223999,28648.4385387504,0.05056720627599859,407.82622745239996,5.960463258556e-12,1.4274095798300415,1.6332568880149564e-12,3150.4931999600003,0.10553029750000001,32.67207551,36.5565587136,208.5863054704,0.0334019824,0.006076351955039995,19.261264800796,1771.815663036095,5250.764582899801,1284999.184531555,9067495496176.0,3.929277194137774e-15,72.41433881559999,53.8645907696,177.60727918212328,177.60727918212328,68.72923095770221,0.0,0.0706922251211676,1.4442903794560002e-08,28.3581621504,5.152703102399999,0,0.0,1.0,11.8647
735,31.4092622272,2.3672604,633.6699929999999,1168.669,906.6850080000002,1441.6689999999999,33.767169,5.0771496,8.62066,137.05560000000003,937.9621000000001,24.895087552152802,151.08695999999998,2.485606e-05,2.1672738000000007,1.37681862e-05,263.5561,2.5187000000000004,47.730700000000006,19.7191,50.716499999999996,2.1071999999999997,1.357661,4.47367,745.35859,1464.44437,7209.51559,21671906.0,6.76887999999918e-08,145.6036,140.2038,323.51178300000004,333.87289200000004,526.013988,192.15310000000002,0.28919809999999996,0.000216326,14.965,9.0594,449.34192004963006,2.9903038689918398,20501.880469869953,142281.32463900003,20493.25132467994,142281.32463900003,10.099385855439,0.05181067101983995,0.4848526643999999,1628.9623086400002,50615.02226359,0.09618468750801171,775.8680599584001,4.0717552764e-12,2.5720726450335603,2.3311385232795605e-12,4156.05565279,0.21755031,92.55157750999999,138.61119518999996,443.20972774999996,0.19350816000000004,0.02194039907899999,438.3918197311,1892.811854211899,5464.014092303098,2059129.551349952,17119884447164.0,2.5950772554560405e-14,44.89006704,44.15206556,3380.052176230911,5908.010722956335,1537.2071283958555,111.60506038999999,1.7576229572563902,6.60420701724e-07,75.941975,9.142071640000001,360,25.0,3.75,20.2
468,25.21031211,1.8579272,647.2607880000002,1089.4317,920.2637280000001,1362.4317,32.857321,5.012028400000001,8.684549999999998,128.09410000000003,1005.6768,24.806953998690002,158.89525000000003,2.4894340000000003e-05,1.6923316000000002,1.389062655e-05,262.6797,2.5076250000000004,45.6355,17.7527,46.5798,2.005,1.3167990000000003,0.0035550000000000004,740.73367,1455.9267600000003,7640.8236799999995,22835450.0,4.816899999999042e-08,145.0547,140.67510000000001,321.655405,321.655405,521.544625,194.104,0.11696820000000001,0.000129725,12.3973,8.2085,34.967799988752176,0.63976948110016,1976.9145672590562,3246.01793511,1975.5759425820165,3246.01793511,1.6589020529590002,0.009132087593439996,0.08614569749999998,23.83224519,8582.24034176,0.012439461795710685,90.52775243750001,5.960359643999998e-13,0.5232426500414401,7.692878763600974e-13,468.87110791000003,0.031410609375,27.084639749999997,39.34378271,134.75663196,0.009975,0.0025076835989999977,0.008412711975000002,582.4587853310995,1686.300435902399,351841.3529472576,1984684297500.0,6.040019439000085e-15,4.41490791,8.81753999,955.6266799359751,955.6266799359751,358.147838259375,2.753184,0.45641212178876,1.7129477437499996e-07,6.711052709999999,1.9790277499999998,0,0.0,1.0,13.1
89,25.2721678473,1.8190444,646.3776780000001,1146.797,919.383558,1419.7970000000003,32.647216,4.9915144,8.74362,134.4398,1008.995,24.7882945999592,161.36079999999998,2.4723019999999998e-05,1.6583882,1.3886175799999999e-05,257.5884,2.49805,46.046,17.2776,45.791999999999994,2.0486,1.32505,2.27512,732.6525000000001,1461.24114,7539.0374,23316340.0,4.408399999999039e-08,144.1954,140.3852,323.41764800000004,325.90855400000004,518.203066,194.4256,0.0733018,0.0009919599999999998,12.387,8.094,83.05372716874017,0.31285356602863995,1633.008288908316,79116.676191,1631.965038240636,79116.676191,1.796630569344,0.011666957792639997,0.14446329559999996,1016.52757596,6341.083375,0.013580792379973195,247.07382336,1.5389207960000008e-13,0.2878251479007601,5.136003336943603e-13,411.49058544,0.0112586975,29.132284,2.34613824,18.232736,0.06503803999999999,0.006426997499999999,156.8750049856,747.2711497500004,3894.9973415003997,919540.8856252399,8421103004400.0,5.059454400000163e-17,21.07681884,11.57962096,204.25121486809599,832.0686235690837,429.86157637964425,54.86126464,0.0036714335167600002,2.58459993584e-05,13.453631000000003,0.9311640000000001,300,24.0,1.0,12.1
729,31.5637089004,2.3795676,627.3412760000001,1165.1005,900.3570560000001,1438.1004999999998,33.773331000000006,5.0767164000000005,8.5971,136.64020000000002,937.4907000000001,24.8913127935916,151.36966999999999,2.490971e-05,2.1799338000000006,1.3755547750000001e-05,261.23619999999994,2.5005500000000005,47.7669,19.6225,50.5745,2.1108,1.36108,4.84774,745.9094600000001,1465.52485,7213.89529,21713122.0,6.460139999999181e-08,145.2964,139.9726,322.8851409999999,334.4917029999999,525.8074670000001,191.88790000000003,0.2776101,0.00020908,15.0229,9.1025,470.66704821360577,3.076369937830239,17472.750660571823,130554.22479975,17463.729190692866,130554.22479975,10.126247054439,0.05062474537103996,0.4486200899999999,1474.34994396,51229.30031351,0.08711639920215486,715.9057430911,3.2174307159e-12,2.66006223681756,2.174969809344938e-12,3905.47880956,0.1865246975,89.38896439000001,131.61959375,428.54344975,0.20432335999999998,0.02355883359999999,485.1623188923999,1815.713516508399,5147.398233477497,2017909.551818816,15822009053116.0,2.3195907718040356e-14,25.239347040000002,33.32644924,3147.9855520001183,5979.90724468979,1449.7998027539106,123.38713359000002,1.63544985067799,6.140575535999999e-07,79.18577559,9.53699375,360,25.0,3.75,21.6
665,30.070082999999997,2.2626910000000002,632.0647,1147.613,905.0781999999999,1420.6129999999998,33.59481,5.064124,8.654100000000001,135.484,952.796,24.858733704,153.851,2.49063e-05,2.0748520000000004,1.3762219000000002e-05,265.58,2.4875000000000003,46.855000000000004,18.702,49.083999999999996,2.0740000000000003,1.35004,3.5067,746.2658,1465.2241000000004,7316.424099999999,22078800.0,4.951199999999157e-08,145.247,140.03799999999998,317.60632000000004,325.55602000000005,521.31434,192.41,0.142777,0.00013392000000000002,14.416,8.914,366.709344180111,2.5664818175189996,18272.961014910004,144384.729231,18265.536020760002,144384.72923099998,8.1614517639,0.041084964623999964,1.25297319,2166.2977439999995,42647.280384,0.0457905330053282,449.04279899999995,4.52717031e-12,2.251843746096,1.501364781039e-12,3730.2336,0.07359375000000001,39.303975,39.485196,225.59894400000002,0.142524,0.01801059839999999,344.92622510999996,1726.2930903599988,4854.779849189997,1640294.1758091897,10078210560000.0,1.103429856000111e-15,26.525991,28.946556,167.03735585759992,2219.710790559599,157.73991556439978,81.74189999999999,0.06756772727100002,1.34946336e-08,62.410944000000015,8.192604,0,0.0,5.0,12.8
131,26.32023539,1.875976,664.4702,1220.8900000000003,937.4792,1493.8899999999999,32.902530000000006,5.002002000000001,8.838,142.33700000000002,996.9060000000001,24.811080652079998,161.497,2.43908e-05,1.711086,1.3874461e-05,263.08099999999996,2.5335700000000005,46.695,17.639,46.69200000000001,2.0810000000000004,1.32539,3.3552,724.5942000000001,1465.7153,7313.969300000001,23453000.0,5.459599999999081e-08,144.73300000000003,140.928,326.90994000000006,326.90994000000006,520.66534,195.86,0.528237,0.00199798,12.815999999999999,8.012,175.91183588887765,0.37633219142400004,10244.28445596,202771.46790000002,10244.21102136,202771.4679,16.664498699099997,0.067546467996,0.331476,2411.839431,12729.535164,0.10552501621137,764.6879910000001,4.50499536e-12,0.35942476460399997,1.7536275164790003e-12,1295.2404390000002,0.0921391551,56.499975,5.4326789999999985,39.113136000000004,0.074439,0.005520447900000002,130.13155296000002,1972.366326360001,10209.313055910001,1997048.2985675097,22809711000000.0,6.424220784000194e-15,131.025711,85.20681599999999,428.95367879639997,428.95367879639997,4747.815847484401,54.200399999999995,21.356531322830996,5.111044311959999e-05,28.878143999999995,0.011856,0,0.0,1.0,6.8946
408,42.53102019999999,2.583445,761.8649999999999,1433.445,1034.865,1706.445,37.30515,5.52326,8.998499999999998,159.06,901.03,26.3988990696,137.14499999999998,2.24305e-05,2.38268,1.4871325e-05,300.59,2.9031,44.015,17.95,46.88,2.16,1.2942,7.0935,715.765,1407.9915,6843.4214999999995,19593400.0,2.1237999999999156e-07,157.875,149.24,327.3845,327.3845,529.4691,194.0,5880.092555,0.8761055,19.189999999999998,8.16,1936.3257693353598,4.181281356974999,70515.90677500001,649547.086975,70515.906775,649547.086975,133.4777039774999,1.7828858523999993,1.0888477500000004,5721.3964,77245.4791,17.62447323548383,2849.0839749999996,3.071791975e-11,3.7217163376,4.460043579374999e-12,9252.4719,0.8862883899999999,5.514775,5.8075,21.715600000000002,0.1444,0.0014473600000000026,284.41310775,2634.022075000002,9992.699977750002,4311482.44338775,63300824440000.0,1.6995965560000292e-13,916.7893749999998,372.91240000000005,234.4322297500002,234.4322297500002,403.2304231899991,0.0,253544511.59730864,5.627239173940749,298.5739,0.1444,0,0.0,3.75,4.2
62,22.47101377045,1.6355639,598.451814,1163.1453,871.473144,1436.1453,32.139196000000005,4.9430384,8.13355,135.33,1298.0978,24.7767360324868,154.09,2.708871e-05,1.4906187,1.3745343200000001e-05,234.1095,2.2979749999999997,42.225699999999996,15.870899999999999,41.36145,1.9212,1.283045,7.933050000000001,708.5879100000001,2108.4399000000003,8025.67772,22149500.0,4.8954399999991415e-08,146.5751,138.9295,326.92474699999997,326.92474699999997,498.604839,198.85019999999997,7.9069275,0.0034677799999999997,11.0372,7.337,30.184115181761804,0.17876001471679004,21699.553067989407,66399.65678790999,21686.290402335264,66399.65678790999,1.7161950935840007,0.01843087932544004,3.3960793974999994,849.1940999999999,641614.41883516,0.0048861988015346915,764.9468999999999,4.45165395359e-11,0.13809885251031,5.623381310137604e-13,5182.26450975,0.36007214937499993,150.50495951,19.39715319,184.25855889750002,0.13599055999999998,0.014159877975000006,386.8385226975,5193.3769088319,3349850.2161279907,2544334.6453256016,22321149750000.0,2.61974720640085e-16,74.11035999,27.06752975,287.75946031599096,287.75946031599096,3118.8352529540803,142.30175996,494.51612307924376,6.99950798716e-05,8.05521616,3.5384309999999997,0,0.0,3.0,46.0
49,22.526992016599998,1.639515,599.306822,1166.9053000000001,872.328287,1439.9053000000001,32.143046,4.9433034000000005,8.14118,135.8297,1299.8432,24.777386800606397,153.85679999999996,2.7089070000000003e-05,1.4941052000000001,1.3744758300000001e-05,234.31,2.2988,42.1831,15.8748,41.343050000000005,1.9223,1.282707,8.033610000000001,708.27907,2114.05193,8024.19264,22113340.0,4.941979999999144e-08,146.6669,138.95589999999999,326.94889200000006,326.94889200000006,498.43935400000004,198.88210000000004,7.9779806,0.003487306,11.058900000000001,7.3332,35.6131029391725,0.20596822057500005,23604.579793500317,77812.10353191,23591.15320723563,77812.10353191,1.7750360618840006,0.018884244748440044,3.6031742075999995,1063.99169791,647747.3634137599,0.005245073918664891,787.8444937600001,4.5365333535100005e-11,0.15937658213296002,5.614924024811104e-13,5412.793900000001,0.37088356,151.35417439000003,19.843284960000002,186.2022316975,0.14146271,0.014241882151000007,390.4625813679,5230.5177529351,3376650.818044276,2592832.9969158303,22846630044400.0,4.151277679600928e-16,78.31694439,28.57675519,287.673327852336,287.673327852336,3138.9926271826853,143.12019959000003,498.42847499022366,7.0253734022364e-05,9.03983079,3.5737777600000005,260,18.0,3.0,39.0
857,26.35439829925,1.9526263000000001,659.3010380000001,1254.2639000000001,932.3160829999999,1527.2639,32.712234,4.9906196000000005,8.88543,146.70729999999998,989.8038999999999,24.794056749088,163.66716999999997,2.445023e-05,1.7741231,1.365049075e-05,263.91249999999997,2.556125,48.103899999999996,18.459,48.475199999999994,2.1176,1.3392639999999998,4.40361,722.43028,1481.83221,7141.98056,23896242.0,5.614299999999128e-08,143.44,139.82820000000004,330.37091799999996,330.37091799999996,512.443264,196.86440000000002,0.1442795,0.0028291299999999996,12.8403,8.1327,136.3544948245532,0.6543693966483101,8682.779651542556,237976.07765679003,8682.075525107111,237976.07765679003,13.226984569244,0.08684570349584,0.5361832151,3008.59282671,14207.76384479,0.0785572128734611,903.1017631911,4.3879219471000006e-12,0.5475206369463901,2.3121526301394386e-12,1373.2720437500002,0.09733123437499999,104.13690479,45.744519,161.31038496,0.12217024,0.008904218304000002,166.57439996789998,2795.410757121601,13571.611059515899,2615332.2273920863,28325049917436.0,1.2532357751000214e-14,114.74459999999999,84.42148476000001,1613.2235240572759,1613.2235240572759,1634.0241782263047,80.02121264,0.5653795813797501,7.331491866310001e-05,22.754195910000004,1.09509071,0,0.0,3.75,5.6992
441,30.244412560000004,2.005683,697.62,1237.576,970.62,1510.5760000000002,34.16028000000001,5.112022000000001,8.8223,142.952,969.694,25.017496078879997,150.532,2.38134e-05,1.8443260000000004,1.4363144000000002e-05,274.96700000000004,2.59454,44.53399999999999,17.396,45.748000000000005,2.0700000000000003,1.3028,2.5708000000000006,727.4417000000001,1430.4438,7356.9138,21590130.0,8.601599999999066e-08,149.473,144.437,323.67452000000003,323.67452000000003,535.854,194.00000000000003,442.034098,0.06602509999999999,14.410000000000002,8.051,556.9092712981046,1.143542448511,36202.5196,313927.518224,36202.5196,313927.51822400006,43.305192921599996,0.2645579075159999,0.9019127100000002,3503.081696,35959.918364,1.687609709577899,1269.038976,1.386582044e-11,1.0825282097239999,2.1797858292640005e-12,4561.119911000001,0.3214593884,4.078844,3.865184,14.854496000000001,0.0731,0.0008831600000000016,99.93726735999999,1560.3186311100008,6125.712701560002,1998835.4722295601,28139462683100.0,2.915407174400079e-14,287.897271,170.07003100000003,112.38464356960007,112.38464356960007,8150.015062400001,8.077935669463161e-28,21413651.534753397,0.4752530080877899,90.2259,0.056399000000000005,0,0.0,1.0,10.974
34,24.44719816285,1.7330304,612.676652,1188.9969,885.6954169999999,1461.9969,32.732821,4.9790234,8.227739999999999,137.4907,1236.8064,24.8116372564164,153.7877,2.6464509999999998e-05,1.5855827,1.3845195399999999e-05,238.6265,2.318353,42.7863,16.1285,42.149,1.9566999999999999,1.2878880000000001,7.552849999999999,709.6621200000002,1989.70848,7857.9051899999995,22128460.0,5.604179999999137e-08,146.9109,139.951,327.1502969999999,327.1502969999999,510.602639,198.2421,7.1896072,0.00326073,11.8679,7.454,223.29892270534364,0.5412271448758399,20538.251961510898,120557.43589038998,20526.944484986114,120557.43589038998,22.831230351958997,0.08492657145244004,2.904776492399999,1206.37651351,554550.37451904,0.09804109890695392,943.2012287099999,4.1369139459899996e-11,0.50879841076071,1.2094235730188404e-12,4365.08599775,0.31958105739099996,135.36403231,16.92562775,159.730809,0.13682510999999997,0.012882999456000004,361.7941418775,4963.201575105601,2827811.6263120896,2776140.685512064,26245174028400.0,4.924481052760207e-15,115.85696118999999,76.878599,311.69593674179094,311.69593674179094,8885.474897805681,126.24968759000001,439.6994180643082,6.575585286709999e-05,38.72204959,2.977884,0,0.0,3.75,23.3
678,28.5736184,2.13897,646.4118,1124.27,919.4208000000001,1397.27,33.7182,5.07728,8.614,132.20000000000002,966.58,24.8638205232,154.68,2.4796999999999997e-05,1.9593800000000001,1.382298e-05,273.92,2.525,46.23,18.62,48.86,2.03,1.3276000000000001,0.796,744.4120000000001,1460.942,7383.353999999999,22212000.0,5.67199999999914e-08,145.89000000000001,140.98,318.52160000000003,318.52160000000003,520.7950000000001,194.0,0.14276,0.000133,13.810000000000002,8.62,258.86279695223743,1.9099908691000003,11066.91007476,103214.1571,11062.82747136,103214.1571,20.562590760000003,0.11933942159999998,0.27725399999999994,1115.1,33180.4236,0.08820891693153518,494.1976,7.188490999999999e-12,1.6678565356000001,2.2046480796000003e-12,2499.3536,0.061875000000000006,41.4371,38.83559999999999,228.06039999999996,0.0491,0.007068239999999995,33.127984000000005,2265.452255999999,7025.256835999999,1455864.4074839999,10699056000000.0,6.921821600000237e-15,60.637899999999995,85.3596,208.0831274399999,208.0831274399999,129.47084299999995,0.0,0.0758550624,1.3583000000000003e-08,44.6139,5.635599999999999,360,17.4,3.75,10.5
