,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,UTS
297,24.5144812477,1.7957890400000003,646.7606079999999,1142.2946,918.6971980000001,1414.22444,32.4092676,4.963159440000001,8.739816,134.08804,1008.3048,24.680613794320802,162.1958,2.4660364000000003e-05,1.63352172,1.374545432e-05,259.1074,2.50025,46.1898,17.41996,46.131,2.0323599999999997,1.3185567999999999,1.7085,729.1779360000002,1461.082936,7483.155676,23484040.0,4.3175919999990534e-08,143.3318,139.55208000000002,322.79775720000004,322.79775720000004,514.2422204000001,194.48572,0.07456464,0.001303748,12.07956,8.01664,8.302362790101899,0.17313445489323664,265.21336275306015,79058.46135433849,271.5835835256349,79069.1860212486,1.1515813082260746,0.01066364228159081,0.16524070198568444,1051.5148072719169,2414.376703724083,0.01723891852995467,226.2101504124512,2.63721061263015e-13,0.14140431438617151,7.221372517775679e-13,120.96381787974083,0.0025075372550000027,39.7912652737632,6.2679699733057275,42.49300788888,0.038641320695168,0.004011492397241142,69.68083537877999,1144.678589570961,5542.054293008014,1025750.4437148789,8895304750291.328,1.3707304687631156e-17,28.45160958633921,17.308698186880495,289.8105690687154,289.8105690687154,526.4853657414893,37.65659056863989,0.006183574030360149,3.448454089781378e-05,1.581560388809088,0.4786783641927679,380,16.5,2.0,260.0
496,30.2548331,2.193796,644.8178,1151.422,917.8568,1424.4219999999998,33.96426,5.089914,8.54652,135.701,956.163,24.8960387535,153.30999999999997,2.47355e-05,2.0132220000000003,1.3988509e-05,271.931,2.4977500000000004,45.906000000000006,18.441200000000002,48.464999999999996,2.0300000000000002,1.32317,1.44711,741.3903000000001,1455.2291000000002,7313.785099999999,22016000.0,6.18499999999915e-08,146.467,141.945,320.07449999999994,320.07449999999994,540.40888,194.093,0.393831,0.00019381,14.454,8.63,460.5732178957714,2.126166198384,5441.552057160001,167778.665916,5453.977637760001,167778.66591600003,21.138953252399997,0.10311012860399996,0.2586706895999999,2167.2615989999995,40762.99043099999,0.16773730461350506,704.3139,6.602889749999999e-12,1.8767496227159999,4.048460465918999e-12,1588.1082389999997,0.0016824375,47.701164,39.02942256,229.92877499999997,0.0291,0.008373851099999994,67.04272334789998,2954.791115909999,9467.647823189998,1798911.08102799,15038544000000.0,9.305857500000322e-15,80.59091099999999,155.121975,441.8839177499999,441.8839177499999,14093.268122745601,2.874351,2.3408637264389998,1.487683839e-07,74.359884,5.6331,350,25.0,3.71,320.0
329,38.17069,2.375345,725.2049999999999,1328.505,998.205,1601.505,36.37845,5.42293,8.889100000000001,148.365,932.455,26.096307630000005,145.01500000000001,2.3127000000000004e-05,2.18359,1.475413e-05,284.555,2.76425,43.855000000000004,17.436,45.735,2.11,1.29445,5.24105,720.5635000000001,1417.147,7088.552,20764000.0,1.7132999999999107e-07,154.84,147.195,328.78580000000005,328.78580000000005,527.3325000000001,194.465,4900.06281,0.73009685,17.46,8.11,1601.3025190639,3.5064860559750004,46114.192975,467082.709975,46114.192975,467082.709975,113.16972909749995,1.5198736750999997,0.8900751900000002,3750.621775,58198.507975,15.069175770546568,2113.394775,2.2834870999999998e-11,3.1125872519,5.024881463099999e-12,6047.286975000001,0.6615494375,15.473975,4.972303999999999,21.254775000000002,0.10790000000000001,0.0024116975000000023,231.06169839749998,2164.334317750002,8314.828991000002,3154304.6448959997,47079394000000.0,1.422490511000023e-13,732.1944000000001,288.276975,969.4026703600005,969.4026703600005,309.45226974999946,14.198774999999998,216089384.46449038,4.795958602651578,245.4684,0.10790000000000001,0,0.0,1.0,197.8
486,27.857412280000002,1.8986299000000002,699.7485,1219.2132000000001,972.7485000000001,1492.2132000000001,33.284184,5.0489336,8.89884,142.86960000000002,980.3284,24.878407207440002,152.1954,2.399587e-05,1.7378168000000003,1.4276044600000002e-05,278.303,2.637,44.7755,17.5303,46.0571,2.0601,1.3056510000000001,1.68303,730.3665700000001,1436.34264,7418.71344,21841420.0,7.202979999999054e-08,148.6398,143.6057,323.120078,323.120078,523.619196,194.00000000000003,0.1238828,0.000127223,13.484900000000001,8.0601,217.6913677371324,0.4649405609259901,43205.931247750006,293396.21974576,43205.93124775,293396.21974576,6.645991734143997,0.04567260359103996,1.1231546544000004,4005.1541958400003,27147.711353439998,0.13762784757980026,1050.78941884,1.12680479431e-11,0.4197357008377601,1.636056960810841e-12,5796.538191000001,0.32373100000000005,0.8740997500000001,5.08508191,19.31723959,0.06708799,0.0003841561990000007,49.49014301910001,935.2911874351007,3594.2096658304017,1700726.6812713663,23154080383600.0,1.3659085111960532e-14,228.67865596000004,118.18662751000001,90.23711019391605,90.23711019391605,127.51327679358354,8.077935669463161e-28,0.06968478746416,1.2805938271000003e-08,38.03577199,0.06708799,400,11.5,3.71,302.0
141,26.32023539,1.875976,664.4702,1220.8900000000003,937.4792,1493.8899999999999,32.902530000000006,5.002002000000001,8.838,142.33700000000002,996.9060000000001,24.811080652079998,161.497,2.43908e-05,1.711086,1.3874461e-05,263.08099999999996,2.5335700000000005,46.695,17.639,46.69200000000001,2.0810000000000004,1.32539,3.3552,724.5942000000001,1465.7153,7313.969300000001,23453000.0,5.459599999999081e-08,144.73300000000003,140.928,326.90994000000006,326.90994000000006,520.66534,195.86,0.528237,0.00199798,12.815999999999999,8.012,175.91183588887765,0.37633219142400004,10244.28445596,202771.46790000002,10244.21102136,202771.4679,16.664498699099997,0.067546467996,0.331476,2411.839431,12729.535164,0.10552501621137,764.6879910000001,4.50499536e-12,0.35942476460399997,1.7536275164790003e-12,1295.2404390000002,0.0921391551,56.499975,5.4326789999999985,39.113136000000004,0.074439,0.005520447900000002,130.13155296000002,1972.366326360001,10209.313055910001,1997048.2985675097,22809711000000.0,6.424220784000194e-15,131.025711,85.20681599999999,428.95367879639997,428.95367879639997,4747.815847484401,54.200399999999995,21.356531322830996,5.111044311959999e-05,28.878143999999995,0.011856,0,0.0,1.0,198.181
0,23.774178663449998,1.6765549,620.9855779999999,1201.4261,894.005498,1474.4261000000001,32.598454,4.98128,8.317825999999998,139.1132,1206.9232,24.794566076158798,159.47099999999998,2.635373e-05,1.5240531,1.4287760999999999e-05,235.54729999999998,2.3174849999999996,42.3321,15.909379999999999,41.67519,1.9666,1.2821729999999998,7.182087999999999,704.35755,1939.72732,7684.71768,23044700.0,4.676639999999132e-08,147.90689999999998,140.6547,339.36554299999995,339.36554299999995,503.040035,199.9806,5.984443499999999,0.0034192579999999997,11.697,7.501399999999999,37.42261839835979,0.16422812798599004,19299.170757245916,102019.50273879002,19288.779516411996,102019.50273879,5.921845009884002,0.04818286960000001,2.753926673723999,1295.5909857600002,513561.48790175986,0.020208264007651917,825.7601589999999,3.53867700871e-11,0.12509624368039,7.749814104279e-12,4236.4985627099995,0.297573024775,175.43720959,21.0040560156,184.50876946390002,0.13168443999999999,0.017495588071000004,333.65020782025596,5175.529044997502,2613476.7828956177,3011999.323189418,24925301910000.0,2.211398310400578e-16,186.61103239000002,94.31966791,2882.2181792851516,2882.2181792851516,2819.1088960087764,161.26502363999998,383.1086140668077,7.327401558943598e-05,9.850591,2.74299804,290,16.0,0.5,222.0
331,38.17069,2.375345,725.2049999999999,1328.505,998.205,1601.505,36.37845,5.42293,8.889100000000001,148.365,932.455,26.096307630000005,145.01500000000001,2.3127000000000004e-05,2.18359,1.475413e-05,284.555,2.76425,43.855000000000004,17.436,45.735,2.11,1.29445,5.24105,720.5635000000001,1417.147,7088.552,20764000.0,1.7132999999999107e-07,154.84,147.195,328.78580000000005,328.78580000000005,527.3325000000001,194.465,4900.06281,0.73009685,17.46,8.11,1601.3025190639,3.5064860559750004,46114.192975,467082.709975,46114.192975,467082.709975,113.16972909749995,1.5198736750999997,0.8900751900000002,3750.621775,58198.507975,15.069175770546568,2113.394775,2.2834870999999998e-11,3.1125872519,5.024881463099999e-12,6047.286975000001,0.6615494375,15.473975,4.972303999999999,21.254775000000002,0.10790000000000001,0.0024116975000000023,231.06169839749998,2164.334317750002,8314.828991000002,3154304.6448959997,47079394000000.0,1.422490511000023e-13,732.1944000000001,288.276975,969.4026703600005,969.4026703600005,309.45226974999946,14.198774999999998,216089384.46449038,4.795958602651578,245.4684,0.10790000000000001,0,0.0,1.0,201.9
21,25.210613464999998,1.8553950000000001,654.2438000000001,1229.41,927.2573,1502.41,32.45385,4.977340000000001,8.8865,143.735,1005.6600000000001,24.81986347236,166.00500000000002,2.457e-05,1.68427,1.3654135000000001e-05,259.85,2.5356500000000004,47.754999999999995,17.835,47.3,2.095,1.3364500000000001,4.075,722.5605,1482.2365,7255.0755,24238850.0,4.865999999999095e-08,143.01,139.475,328.71419999999995,328.71419999999995,510.91420000000005,196.79,245.077985,0.0392905,12.35,8.005,88.1964766277891,0.25942121897500003,2189.42037756,187676.5419,2189.58627771,187676.5419,7.9484246774999985,0.10299464439999997,0.33366775,2359.304775,4047.4044,0.8519275448192453,581.194975,1.3930000000000002e-12,0.2153864971,1.5020451267750006e-12,308.2275,0.038938577499999995,79.14497500000002,6.717775,51.459999999999994,0.085975,0.0074608975000000025,158.45687499999997,2184.6715897500007,11455.45161775,2175891.0303497496,21186115177500.0,7.895124400000084e-15,100.3699,48.799375,583.8524013599999,583.8524013599999,1126.760193360001,78.7059,11944936.789746292,0.26498726565975,13.4875,0.004975,0,0.0,3.71,202.862
69,23.093562308500005,1.6703830000000002,615.94614,1138.405,888.9602400000001,1411.405,32.31908000000001,4.961664,8.325899999999999,132.852,1203.714,24.781587526884003,156.10000000000002,2.63119e-05,1.5223550000000003,1.3826104e-05,242.895,2.36655,43.169000000000004,16.2546,42.5977,1.948,1.2922099999999999,5.2433,718.4583000000001,1885.2461999999998,7925.962,22439000.0,4.7271999999990935e-08,146.03900000000002,139.631,324.89858999999996,324.89858999999996,506.22543,197.20600000000002,5.244971,0.0023266,11.363999999999999,7.562,20.69551516979477,0.12050852231099997,14931.237656300402,45175.608975,14921.9837333424,45175.608975,1.1978725536000006,0.012863527104000029,2.315819189999999,574.536096,441214.242204,0.0032830608512222394,513.54,3.058396839e-11,0.093229626975,3.851199171840003e-13,3573.843975,0.24703359749999995,101.21643900000001,13.10569884,124.73868471,0.091296,0.009523215900000005,269.74673511,3622.05807111,2310005.0095455605,1701669.524136,14922279000000.0,1.7859801600005928e-16,49.561479000000006,18.862839,198.50391011189998,198.50391011189998,2174.237532215101,99.327564,340.488015192159,4.8827992440000005e-05,5.529504,2.436156,357,15.0,3.71,187.0
57,22.4088980012,1.6308724,596.803544,1163.3128,869.825324,1436.3128,32.128956,4.9419864,8.1126,135.314,1307.0808,24.7768823770848,153.79,2.716376e-05,1.4864712,1.37437912e-05,233.31199999999998,2.2912,42.0912,15.8216,41.2086,1.9172,1.28174,8.1204,707.9067600000001,2128.7228,8042.459719999999,22100000.0,4.913839999999145e-08,146.6656,138.894,326.987952,326.987952,498.067624,198.9572,8.155122,0.0035294799999999998,11.0052,7.316,31.004237240416487,0.18237935611824002,22298.22678632007,65576.36855616,22284.587879775023,65576.36855616,1.7397796700640007,0.01867809741504004,3.4836212399999993,837.079404,659289.4414713602,0.004811285177276974,778.1859000000001,4.5738966662400004e-11,0.14101635637056,5.572175996025604e-13,5325.370656,0.3698925599999999,153.30608256,19.81633344,188.43842604000002,0.13834416,0.014423972400000006,395.36034384000004,5305.9933983024,3442362.400520161,2580108.038917522,22626000000000.0,2.687056454400878e-16,75.14657664,27.310764,286.63270612569596,286.63270612569596,3188.9007997146255,145.05936816000002,508.173071683116,7.080731892959999e-05,8.275572960000002,3.6361440000000003,300,25.0,1.0,200.356
806,30.750591616,2.4230332,652.1796999999999,1141.8417,925.1689,1414.8143999999998,33.974793999999996,5.096746600000001,8.6769,135.4416,928.8385999999999,24.897151039567998,151.3657,2.4946259999999996e-05,2.2186728,1.35985965e-05,286.7332,2.574,47.6219,20.159200000000002,52.5042,2.0343,1.345124,0.93432,752.28602,1474.03314,7133.246939999999,21710940.0,6.054779999999249e-08,146.61659999999998,140.27919999999997,316.01987399999996,316.01987399999996,519.38757,193.98059999999998,0.20794780000000002,0.000164379,14.7855,9.1337,269.41549954134655,3.0358936739089293,31915.15377080079,180477.43319432408,31907.48068743728,180477.44017399524,10.738186774829755,0.0628039735979788,1.107694530639,2515.245346738944,51266.683835555,0.09852134029954411,700.9890059963509,9.957404423601238e-12,2.592541966840814,3.2814106384107685e-12,5234.236024961776,0.18011145239999998,62.369755854039,67.613416025536,391.51591325823597,0.042909672350999996,0.01167658876646239,29.051550842213764,3433.500392970854,10215.010209958567,2284396.5562479342,15532071824831.639,7.3185845115518e-15,127.96636170044398,104.54442196473599,350.02769990782633,350.02769990782633,141.45057162804946,0.00037632236400072686,0.13422619084640752,2.5612412313435907e-08,49.788828648975,9.756881862431001,300,81.0,25.0,332.7
562,34.5035469,2.2634772,655.8866380000001,1265.4092,928.8084280000002,1538.3273000000002,36.003417000000006,5.251070800000001,8.4101,145.36700000000002,938.4036000000001,24.965467690799997,147.1374,2.34565e-05,2.1004808,1.44139228e-05,275.73,2.4992500000000004,43.7753,17.3963,45.66289999999999,2.1582,1.3028849999999998,3.9699999999999998,725.4866900000002,1425.4011699999999,7175.2217900000005,21130460.0,9.644219999999129e-08,148.05870000000002,145.4925,322.764412,322.764412,526.461084,193.94180000000003,0.1311291,0.00011977400000000001,16.0916,8.323,1002.2414460337965,2.387395004569684,3008.8828626248733,379071.7538223266,3007.1765744316667,379071.8227101325,113.61438598340823,0.661413478223376,0.7753355553969996,3612.1052415933,57651.1671120921,0.3290540035922916,1637.858096896372,2.6106443532324997e-11,2.302333302154009,4.234261463694853e-12,2152.85499013,5.623312499993767e-07,55.91032684297299,17.183056933893003,106.787333459077,0.292375411828,0.005665053978032496,182.73437173000002,3837.977204633755,14094.92460099989,2721843.879841489,34460035286456.52,3.1421819529778676e-14,117.63684071629301,303.450523483125,203.11568157814426,203.11568157814426,468.57727517500706,0.0033862238279966186,0.04470503398092996,5.5499251806772e-09,159.20512756283202,2.4334893013000003,0,0.0,3.71,147.79
269,25.87458068,1.9082519999999998,661.0109,1235.225,933.7514,1507.9519999999998,32.55328,4.977532,8.878299999999998,144.762,992.5500000000001,24.765631769120002,163.295,2.44802e-05,1.7353960000000002,1.3690681e-05,264.97999999999996,2.555,47.62500000000001,18.098,47.870000000000005,2.093,1.33474,3.844,723.7678000000001,1477.2948000000001,7200.6478,23799000.0,5.0555999999991165e-08,143.67,139.804,327.45236,327.45236,511.78422,196.286,0.10516199999999999,0.00250375,12.653,8.107,77.50134843654749,0.44836637480049596,11914.64907227119,218545.56357437503,11914.327417038041,218546.31246169598,4.3884508028416,0.035080930164976,0.4126498991100001,2845.833319356,12191.721997499999,0.06021665888852873,760.8127179749999,3.4608877679599996e-12,0.3810481879071841,1.9528627789952398e-12,1835.3851996,0.09544697499999999,76.236234375,13.210858396,86.60156310000002,0.085970351,0.007800001532400001,142.85128766399998,2448.3947148431607,11829.132126852961,2363677.4500755146,24425806599000.0,4.134708954864121e-15,124.36003110000001,70.530425584,576.4056357608304,576.4056357608304,1049.5823107505923,70.762010204,0.033497300709756005,6.574215367343751e-05,13.812492591000002,1.0018275509999999,0,0.0,1.0,222.787
815,27.882963600000004,2.106016,654.82321,1126.67,927.83176,1399.67,33.381989999999995,5.052271,8.71275,133.075,970.178,24.851770672800004,155.02700000000002,2.48184e-05,1.9249060000000002,1.3797424e-05,275.144,2.5475000000000003,46.345000000000006,18.681,48.964000000000006,2.023,1.3281100000000001,0.6084,744.86,1462.0249000000001,7402.0678,22257600.0,5.424899999999133e-08,146.07800000000003,140.788,318.50239,318.50239,520.32938,194.0,0.140848,0.00013523999999999999,13.543000000000003,8.593,163.877685276659,1.7311631077440002,20323.112636595903,120902.60310000001,20319.0903321024,120902.60310000001,6.293290539899999,0.037112531558999975,0.8182299375,1748.6373749999998,30306.452316,0.06004343820479677,448.280271,6.14562144e-12,1.4777279351640003,1.8149074002240002e-12,3309.747264,0.11649375,34.155975,37.945238999999994,217.87070400000002,0.030471,0.006384327899999994,19.52908944,1893.459119999999,5653.711269989997,1375569.9971631598,9939882240000.0,4.623426999000196e-15,81.56991599999999,61.171056,191.84883038789997,191.84883038789997,79.85491321559995,0.0,0.07751062089600001,1.51565424e-08,30.158151,5.379351,450,25.0,3.71,313.0
677,25.6498366,1.8137644000000002,656.2809900000001,1116.9558,929.2814400000001,1389.9558000000002,33.047508,5.020176200000001,8.72187,130.7382,1008.7576,24.816615362400004,158.24040000000002,2.4627399999999997e-05,1.6570196,1.4024986600000002e-05,261.746,2.497332,44.9498,17.1208,45.2258,2.0148,1.3096560000000002,0.55152,736.17514,1447.5196800000003,7656.29118,22736320.0,5.025459999999018e-08,145.6986,141.55580000000003,321.160706,321.160706,526.5144720000001,194.00000000000003,0.47756899999999997,0.000194702,12.5468,8.0364,138.4159949291004,0.3881749260926399,5922.5628273199,68561.12704636,5922.3498187263995,68561.12704636001,13.220083749935997,0.04244668955356,0.5106212031000001,853.5696607599999,8620.445242239999,0.05881794959922543,233.53620784000003,3.1658172399999995e-12,0.36261816761584,4.333504700204399e-13,553.193484,0.033541241776,3.3720799599999998,2.84100736,13.539214359999999,0.020980960000000003,0.0005907216640000002,26.1012976896,465.1700479804,1750.8275286976002,400780.88122020755,5243288857600.0,3.397772578840124e-15,42.70255804,34.71328636,25.766365321564006,25.766365321564006,3618.655504321216,8.077935669463161e-28,19.947977242039,9.906465511959997e-07,22.535409760000004,0.31147504000000004,0,0.0,3.71,136.69
587,34.894915,2.442378,689.52697,1187.713,962.5343200000001,1460.713,35.54084,5.173211,9.30585,136.979,937.9120000000001,25.01784538,149.34,2.43086e-05,2.2648740000000003,1.4015377000000002e-05,300.688,2.4682,46.165,18.934,49.587,2.06,1.3224600000000002,3.0,737.0622999999999,1446.5054000000002,7209.2927,21398000.0,9.369499999999159e-08,149.713,142.949,320.36835,320.36835,522.046,194.0,10.010033,0.00227605,18.162,8.49,1196.675092877775,4.155725269116001,44084.8632667191,181770.170631,44080.8953597376,181770.170631,94.2529300944,0.33101631447899993,7.248648277499997,1402.2865590000001,56387.576256,0.6215981523376959,1226.2644,1.0712966039999998e-11,3.9309707601239987,2.3368855048709992e-12,17891.542656,0.01584276,29.327775000000003,36.643644,210.94043100000002,0.0564,0.005803148399999996,141.0,2715.4717487100006,9320.909970839999,2311852.00411671,27711996000000.0,3.7492791975000855e-14,371.88863100000003,152.13039899999998,218.1967547774999,218.1967547774999,118.31441999999994,0.0,1533.3620657179113,7.260332889749998e-05,442.54575599999987,4.659900000000001,0,0.0,3.71,185.619
130,23.609832430349996,1.6924133000000001,619.390454,1179.516,892.407914,1452.5159999999998,32.367813000000005,4.963898399999999,8.291640000000001,137.3582,1230.9364,24.797713108076398,153.99050000000003,2.643799e-05,1.5439764999999999,1.38470679e-05,243.25650000000002,2.370155,42.887899999999995,16.24796,42.44527,1.9532999999999998,1.288886,6.78023,712.46688,1968.71557,7877.780849999999,22145100.0,5.389019999999128e-08,146.9054,139.8466,326.51262899999995,326.51262899999995,503.450403,197.9576,6.274742600000001,0.0028875949999999997,11.553899999999999,7.4877,74.042521950473,0.23715331288311,27131.260890193887,115431.965544,27120.127025888607,115431.96554400002,3.1469194070309996,0.027500588077440026,2.8698541103999995,1466.4828927600001,529560.42075504,0.03797394592190874,853.79940975,3.8956059759900003e-11,0.19805406374775003,9.351233618895905e-13,5581.58870775,0.37198702597499994,124.60693359000001,17.026267838400003,156.19162762710002,0.12571911,0.011773319004000004,326.7697641471,4458.0036790656,2721369.8656205754,2538380.2445462774,23556405990000.0,3.311636343960173e-15,111.46005084,52.67486844,275.27095121835896,275.27095121835896,2638.0622607275927,119.24500224000002,400.7307880785453,6.0117719265974994e-05,15.28489479,2.89184871,0,0.0,2.0,179.4
225,25.767473579999997,1.886811,652.03725,1219.8600000000001,924.6404999999999,1492.4505,32.670165000000004,4.9769760000000005,8.8258,142.376,998.5600000000001,24.74834583432,164.273,2.4517e-05,1.717588,1.3678706e-05,259.215,2.5048200000000005,47.4205,17.815499999999997,47.2115,2.086,1.332205,3.85,722.7795500000001,1475.52065,7252.14615,23942900.0,4.7932999999991003e-08,143.15650000000002,139.6335,327.31088,327.31088,516.8053600000001,196.189,0.5221235,0.0025922000000000002,12.583999999999998,8.038,136.22416903661653,0.4471355646544185,1504.7420458561564,182578.0677706,1505.5373623896257,182579.73380732464,15.850783901084162,0.062464323267136,0.33301974154,2187.7462359359997,8878.943289599998,0.0773348356360172,621.7040432065,2.3972060665e-12,0.4092308514493839,1.7033348268123464e-12,133.7401506625,0.019456682751399997,75.33162401962501,9.161371689625,64.79237915162501,0.081076906,0.0074570327319625025,152.15526625,2382.238779950197,11908.853495712869,2128751.774373737,21346185899385.0,3.2079781522665737e-15,89.25233251162499,64.912906266625,550.7671920760382,550.7671920760382,4977.155415883306,70.80709341850002,21.349961211823867,6.636997740874e-05,22.073408416000003,0.497641834,0,0.0,2.0,205.0
